order_num,customer_nme,order_date,docket_id,board_grade,material_dsc,width,length,order_qty
5031319-1,Oxi Brite Inc,2025-12-10,154443,"C  ",C32 K,21.06,48.10,5000
5031259-1,Oxi Brite Inc,2025-12-03,154443,"C  ",C32 K,21.06,48.10,5000
5031193-1,Oxi Brite Inc,2025-11-26,154443,"C  ",C32 K,21.06,48.10,5000
5030981-1,Oxi Brite Inc,2025-11-06,154443,"C  ",C32 K,21.06,48.10,5000
5031745-1,Oxi Brite Inc,2026-02-03,154443,"C  ",C32 K,21.06,48.10,5000
5031552-1,Oxi Brite Inc,2026-01-13,154443,"C  ",C32 K,21.06,48.10,5000
5031524-1,Sahajan,2026-01-09,180723,"C  ",C32 K,9.10,21.14,5000
5031440-1,Pool Supplies Canada Inc.,2026-01-02,156080,"C  ",C32 K,16.02,62.03,5000
5031440-2,Pool Supplies Canada Inc.,2026-01-02,156079,"C  ",C32 K,14.00,42.03,10000
5030986-1,Pool Supplies Canada Inc.,2025-11-07,156080,"C  ",C32 K,16.02,62.03,5000
5030986-2,Pool Supplies Canada Inc.,2025-11-07,156079,"C  ",C32 K,14.00,42.03,5000
5031109-1,Pool Supplies Canada Inc.,2025-11-18,176654,"C  ",C32 K,34.10,86.02,5000
5031062-1,MoryEng Inc,2025-11-14,168116,"C  ",C32 OY,47.08,53.07,15000
5031335-1,MoryEng Inc,2025-12-12,168116,"C  ",C32 OY,47.08,53.07,15000
5031481-1,MoryEng Inc,2026-01-07,186998,"B  ",B32 Coated White 1S,42.04,30.03,100
5031481-2,MoryEng Inc,2026-01-07,187195,"B  ",B32 Coated White 1S,26.06,51.08,100
5031481-3,MoryEng Inc,2026-01-07,187001,"B  ",B32 Coated White 1S,34.12,38.04,100
5031392-1,MoryEng Inc,2025-12-19,167775,"B  ",B32 K,40.00,48.00,20000
5031675-1,MoryEng Inc,2026-01-23,168116,"C  ",C32 OY,47.08,53.07,15000
5031906-1,MoryEng Inc,2026-02-19,167775,"B  ",B32 K,40.00,48.00,20000
5031908-1,MoryEng Inc,2026-02-19,168116,"C  ",C32 OY,47.08,53.07,15000
5031248-1,Iron Will Raw Inc,2025-12-03,171131,"B  ",B32 K,27.13,24.08,5000
5031248-2,Iron Will Raw Inc,2025-12-03,171130,"B  ",B32 K,28.00,7.15,5000
5031205-1,Iron Will Raw Inc,2025-11-27,169671,"C  ",C44 K,36.04,52.10,1000
5031205-2,Iron Will Raw Inc,2025-11-27,169670,"C  ",C44 K,36.04,52.10,1000
5031205-3,Iron Will Raw Inc,2025-11-27,169673,"C  ",C44 K,36.04,52.10,1000
5031205-4,Iron Will Raw Inc,2025-11-27,169669,"C  ",C44 K,36.04,52.10,1000
5031205-5,Iron Will Raw Inc,2025-11-27,169672,"C  ",C44 K,36.04,52.10,1000
5031207-1,Iron Will Raw Inc,2025-11-27,177824,"E  ",E32 Coated White 1S,34.00,32.13,1500
5031207-2,Iron Will Raw Inc,2025-11-27,177826,"E  ",E32 Coated White 1S,34.00,32.13,1500
5031207-3,Iron Will Raw Inc,2025-11-27,177827,"E  ",E32 Coated White 1S,34.00,32.13,1500
5031207-4,Iron Will Raw Inc,2025-11-27,177829,"E  ",E32 Coated White 1S,34.00,32.13,1500
5031207-5,Iron Will Raw Inc,2025-11-27,177830,"E  ",E32 Coated White 1S,34.00,32.13,1000
5031207-6,Iron Will Raw Inc,2025-11-27,177828,"E  ",E32 Coated White 1S,34.00,32.13,1000
5031085-1,Iron Will Raw Inc,2025-11-17,169669,"C  ",C44 K,36.04,52.10,1000
5031085-2,Iron Will Raw Inc,2025-11-17,169670,"C  ",C44 K,36.04,52.10,1000
5031085-3,Iron Will Raw Inc,2025-11-17,169671,"C  ",C44 K,36.04,52.10,1000
5031085-4,Iron Will Raw Inc,2025-11-17,169673,"C  ",C44 K,36.04,52.10,1500
5031073-1,Iron Will Raw Inc,2025-11-14,177826,"E  ",E32 Coated White 1S,34.00,32.13,2000
5031073-2,Iron Will Raw Inc,2025-11-14,177828,"E  ",E32 Coated White 1S,34.00,32.13,1500
5031073-3,Iron Will Raw Inc,2025-11-14,177825,"E  ",E32 Coated White 1S,34.00,32.13,1500
5031383-1,Porcelain Technology,2025-12-18,125447,"C  ",C32 K,25.00,22.00,2000
5031165-1,Ontario Native Plants,2025-11-25,127114,"C  ",C32 K,11.02,60.05,2500
5031165-2,Ontario Native Plants,2025-11-25,138301,"C  ",C32 K,19.00,70.07,1000
5031165-3,Ontario Native Plants,2025-11-25,127979,"C  ",C32 K,27.04,70.07,1000
5031165-4,Ontario Native Plants,2025-11-25,143393,"B  ",B32 K,32.00,49.00,10000
5031165-5,Ontario Native Plants,2025-11-25,185803,"B  ",B32 K,32.00,37.00,1000
5031165-6,Ontario Native Plants,2025-11-25,143392,"B  ",B32 K,31.06,25.00,2500
5031004-1,PERSALL FINE FOODS CO.,2025-11-10,117071,"C  ",C 200# K,22.10,54.02,1000
5031004-2,PERSALL FINE FOODS CO.,2025-11-10,127252,"C  ",C 200# K,20.10,38.02,1000
5031942-1,Niagara Christian Gleaners,2026-02-24,118122,"DW ",BC42 OY,22.00,56.06,6000
5031159-1,Promotional Print & Packaging,2025-11-25,185488,"B  ",B32 Coated White 1S,40.08,63.08,7200
5031496-1,Ontario Christian Gleaners,2026-01-07,185537,"C  ",C40 K,20.10,62.02,3000
5031355-1,Pine Ridge Gardens,2025-12-16,127583,"C  ",C32 K,42.10,54.03,20000
5031055-1,Townsend Butchers,2025-11-13,185932,"C  ",C40 K,24.10,74.02,500
5031055-2,Townsend Butchers,2025-11-13,120351,"C  ",C40 K,20.10,55.03,3000
5031658-1,Townsend Butchers,2026-01-22,120351,"C  ",C40 K,20.10,55.03,3000
5031447-1,Schinkels,2026-01-05,142223,"DW ",BC42 K,20.14,72.14,2500
5031890-1,Schinkels,2026-02-17,141477,"C  ",C40 K,15.12,52.14,3500
5031262-1,Scholtens Candies  Inc.,2025-12-03,170084,"C  ",C32 OY,37.08,47.10,6000
5031239-1,Blue Mountain Packaging Llc,2025-12-01,186547,"B  ",B32 Coated White 2S,26.14,35.02,230
5031286-1,Blue Mountain Packaging Llc,2025-12-08,186378,"B  ",B32 Coated White 2S,47.04,52.12,1100
5031132-1,Blue Mountain Packaging Llc,2025-11-20,186410,"B  ",B32 Coated White 1S,40.08,44.12,475
5031132-2,Blue Mountain Packaging Llc,2025-11-20,186411,"B  ",B32 Coated White 1S,40.08,52.12,475
5031430-1,Blue Mountain Packaging Llc,2025-12-30,187083,"B  ",B32 Coated White 1S,40.08,44.12,455
5031430-2,Blue Mountain Packaging Llc,2025-12-30,187084,"B  ",B32 Coated White 1S,40.08,52.12,455
5031430-3,Blue Mountain Packaging Llc,2025-12-30,187085,"B  ",B32 Coated White 1S,40.08,44.12,455
5031430-4,Blue Mountain Packaging Llc,2025-12-30,187086,"B  ",B32 Coated White 1S,40.08,52.12,455
5031510-1,Blue Mountain Packaging Llc,2026-01-08,187191,"B  ",B32 Coated White 1S,40.08,44.12,400
5031510-2,Blue Mountain Packaging Llc,2026-01-08,187192,"B  ",B32 Coated White 1S,40.08,52.12,400
5031510-3,Blue Mountain Packaging Llc,2026-01-08,186863,"B  ",B32 Coated White 1S,48.12,50.08,425
5031510-4,Blue Mountain Packaging Llc,2026-01-08,187193,"B  ",B32 Coated White 1S,48.12,50.08,425
5031690-1,Blue Mountain Packaging Llc,2026-01-27,187441,"B  ",B32 Coated White 1S,40.08,93.12,550
5031919-1,Blue Mountain Packaging Llc,2026-02-20,188113,"B  ",B32 Coated White 1S,40.08,93.12,535
5031529-1,Christian Aid Ministries Canada,2026-01-09,152604,"C  ",C32 K,21.10,55.14,1500
5031728-1,MP TOOL PRODUCTS INC,2026-01-30,122233,"DW ",BC42 K,36.00,76.00,500
5031894-1,MP TOOL PRODUCTS INC,2026-02-18,182078,"DW ",BC48 K,28.03,74.10,250
5030994-1,Genumark Promotional,2025-11-07,185151,"B  ",B32 Coated White 1S,31.10,36.03,1000
5031735-1,Lake of Bays Brewing Company,2026-02-02,187308,"B  ",B40 OY,31.04,35.04,2200
5031565-1,Lake of Bays Brewing Company,2026-01-14,187308,"B  ",B40 OY,31.04,35.04,2
5031322-1,Royal Containers,2025-12-11,155390,"B  ",B40 BW,42.06,63.08,750
5031321-1,Shipmaster,2025-12-10,156596,"B  ",B32 Coated White 2S,33.10,28.12,6000
5031243-1,Shipmaster,2025-12-01,154156,"B  ",B32 Coated White 1S,29.00,49.08,4000
5031372-1,Shipmaster,2025-12-18,176547,"B  ",B40 Coated White 1S,39.02,49.10,2000
5031829-1,Ad Creative,2026-02-10,187794,"B  ",B32 Coated White 1S,34.05,51.06,700
5031025-2,EVS Canada,2025-11-11,185287,"E  ",E32 Coated White 2S,25.10,13.12,18
5031025-3,EVS Canada,2025-11-11,185288,"E  ",E32 Coated White 2S,30.02,31.00,18
5031026-2,EVS Canada,2025-11-11,185287,"E  ",E32 Coated White 2S,25.10,13.12,5
5031026-3,EVS Canada,2025-11-11,185288,"E  ",E32 Coated White 2S,30.02,31.00,5
5031772-1,Ult Powertrain,2026-02-05,123485,"DW ",BC51 K,37.14,62.10,2500
5031761-1,Legacy Branding,2026-02-05,187653,"B  ",B32 Coated White 2S,32.10,29.07,150
5031237-1,Legacy Branding,2025-12-01,186591,"B  ",B32 Coated White 2S,42.00,39.08,37
5031043-1,George Perriera Sample Account,2025-11-13,186199,"B  ",B32 Coated White 2S,48.00,48.00,4
5031043-2,George Perriera Sample Account,2025-11-13,186200,"B  ",B32 Coated White 2S,48.00,48.00,4
5031755-3,Sutherland Packaging Inc,2026-02-03,187816,"B  ",B32 Coated White 2S,43.08,65.02,1
5031793-3,Sutherland Packaging Inc,2026-02-06,187816,"B  ",B32 Coated White 2S,43.08,65.02,2200
5031885-2,Sutherland Packaging Inc,2026-02-17,187816,"B  ",B32 Coated White 2S,43.08,65.02,159
5031738-1,Berlo's Best,2026-02-02,125737,"C  ",C32 OY,33.08,60.14,5000
5031739-1,Berlo's Best,2026-02-02,125737,"C  ",C32 OY,33.08,60.14,6000
5031739-2,Berlo's Best,2026-02-02,141432,"C  ",C32 OY,33.08,60.14,9000
5031704-1,Berlo's Best,2026-01-28,124554,"C  ",C44 K,35.00,59.04,10000
5031704-2,Berlo's Best,2026-01-28,141431,"C  ",C32 OY,33.08,60.14,9000
5031704-3,Berlo's Best,2026-01-28,125737,"C  ",C32 OY,33.08,60.14,9000
5031633-1,Berlo's Best,2026-01-20,163649,"C  ",C32 OY,33.06,60.14,1000
5031487-1,Berlo's Best,2026-01-07,125737,"C  ",C32 OY,33.08,60.14,7500
5031487-2,Berlo's Best,2026-01-07,125738,"C  ",C32 OY,33.08,60.14,7500
5031553-1,Berlo's Best,2026-01-13,124554,"C  ",C44 K,35.00,59.04,10000
5031100-1,Berlo's Best,2025-11-18,163649,"C  ",C32 OY,33.06,60.14,2000
5030958-1,Berlo's Best,2025-11-05,180865,"C  ",C32 OY,33.06,60.14,5000
5030958-2,Berlo's Best,2025-11-05,127846,"C  ",C32 K,33.08,60.14,500
5030958-3,Berlo's Best,2025-11-05,125738,"C  ",C32 OY,33.08,60.14,15000
5030958-4,Berlo's Best,2025-11-05,124554,"C  ",C44 K,35.00,59.04,10000
5031314-1,Berlo's Best,2025-12-10,124554,"C  ",C44 K,35.00,59.04,10000
5031314-2,Berlo's Best,2025-12-10,125737,"C  ",C32 OY,33.08,60.14,7500
5031314-3,Berlo's Best,2025-12-10,125738,"C  ",C32 OY,33.08,60.14,7500
5031211-1,Berlo's Best,2025-11-28,180865,"C  ",C32 OY,33.06,60.14,1500
5031211-2,Berlo's Best,2025-11-28,125737,"C  ",C32 OY,33.08,60.14,7500
5031211-3,Berlo's Best,2025-11-28,125738,"C  ",C32 OY,33.08,60.14,5000
5031211-4,Berlo's Best,2025-11-28,124554,"C  ",C44 K,35.00,59.04,10000
5031703-1,Moore Packaging Corp,2026-01-28,186966,"E  ",E32 Coated White 2S,22.05,27.00,125
5031703-2,Moore Packaging Corp,2026-01-28,186968,"E  ",E32 Coated White 2S,22.05,27.00,125
5031697-2,Moore Packaging Corp,2026-01-28,187436,"B  ",B32 Coated White 1S,27.04,38.12,1265
5031707-1,Jamestown Container Companies,2026-01-28,187455,"C  ",C32 Coated White 1S,37.00,48.02,5000
5031652-1,Jamestown Container Companies,2026-01-21,187455,"C  ",C32 Coated White 1S,37.00,48.02,2
5031845-1,Jamestown Container Companies,2026-02-11,187837,"B  ",B32 Coated White 2S,26.05,32.06,700
5031845-2,Jamestown Container Companies,2026-02-11,187838,"B  ",B32 K,16.09,17.00,700
5031855-1,Jamestown Container Companies,2026-02-12,187223,"B  ",B32 Coated White 2S,43.14,89.00,62
5031583-1,Jamestown Container Companies,2026-01-14,186981,"E  ",E32 Coated White 2S,22.08,5.00,365
5031534-1,Jamestown Container Companies,2026-01-09,170353,"E  ",E32 Coated White 2S,20.08,27.15,1000
5031534-2,Jamestown Container Companies,2026-01-09,171885,"E  ",E32 Coated White 2S,15.00,17.00,1000
5031485-1,Jamestown Container Companies,2026-01-07,186981,"E  ",E32 Coated White 2S,22.08,5.00,1
5031449-2,Jamestown Container Companies,2026-01-05,184879,"B  ",B32 Coated White 1S,29.04,22.14,260
5031449-3,Jamestown Container Companies,2026-01-05,186333,"B  ",B32 Coated White 2S,46.14,46.04,260
5031449-4,Jamestown Container Companies,2026-01-05,187075,"B  ",B32 Coated White 2S,46.14,46.04,500
5031381-1,Jamestown Container Companies,2025-12-18,184750,"DW ",BC48 Coated White 1S,31.11,39.02,4600
5031374-1,Jamestown Container Companies,2025-12-18,182736,"B  ",B32 Coated White 2S,37.14,55.06,1
5031379-1,Jamestown Container Companies,2025-12-18,182736,"B  ",B32 Coated White 2S,37.14,55.06,200
5031294-1,Jamestown Container Companies,2025-12-08,173966,"E  ",E32 Coated White 2S,20.07,16.09,297
5031264-2,Jamestown Container Companies,2025-12-03,183291,"B  ",B32 Coated White 1S,36.04,51.00,555
5030963-1,Jamestown Container Companies,2025-11-05,173807,"B  ",B32 Coated White 2S,29.02,27.02,230
5030963-2,Jamestown Container Companies,2025-11-05,185554,"B  ",B32 Coated White 2S,36.10,20.12,230
5030950-1,Jamestown Container Companies,2025-11-04,185419,"E  ",E32 Coated White 2S,21.14,23.12,315
5030950-2,Jamestown Container Companies,2025-11-04,185420,"E  ",E32 Coated White 2S,15.14,33.09,315
5030997-1,Jamestown Container Companies,2025-11-10,186081,"B  ",B40 K,34.08,34.14,1
5031809-1,Stephen Gould Corporation,2026-02-09,187932,"E  ",E32 Coated White 2S,28.11,43.12,850
5031809-2,Stephen Gould Corporation,2026-02-09,187866,"C  ",C32 K,14.14,45.10,850
5031809-3,Stephen Gould Corporation,2026-02-09,187934,N/A,Not Applicable,0.00,0.00,780
5031805-1,Stephen Gould Corporation,2026-02-09,167228,"E  ",E32 Coated White 2S,13.07,27.03,11
5031805-2,Stephen Gould Corporation,2026-02-09,167230,"E  ",E32 Coated White 2S,18.04,36.11,8
5031805-3,Stephen Gould Corporation,2026-02-09,167231,"E  ",E32 Coated White 2S,17.13,35.03,15
5031928-1,Stephen Gould Corporation,2026-02-23,187945,"B  ",B32 Coated White 2S,31.00,32.12,350
5031883-1,Innovative Integrated Solutions,2026-02-17,173728,"B  ",B32 OY,24.12,52.12,5000
5031883-2,Innovative Integrated Solutions,2026-02-17,175174,"B  ",B32 OY,24.12,52.12,16000
5031883-3,Innovative Integrated Solutions,2026-02-17,181618,"B  ",B32 OY,24.12,52.12,3000
5031883-4,Innovative Integrated Solutions,2026-02-17,187323,"B  ",B32 OY,24.12,52.12,5000
5031883-5,Innovative Integrated Solutions,2026-02-17,175175,"B  ",B32 OY,24.12,52.12,2000
5031884-1,Innovative Integrated Solutions,2026-02-17,169572,"E  ",E32 OY,36.00,42.14,2000
5031884-2,Innovative Integrated Solutions,2026-02-17,170701,"E  ",E32 OY,36.00,42.14,9000
5031884-3,Innovative Integrated Solutions,2026-02-17,170024,"E  ",E32 OY,36.00,42.14,4000
5031884-4,Innovative Integrated Solutions,2026-02-17,169569,"E  ",E32 OY,36.00,42.14,2000
5031823-1,Innovative Integrated Solutions,2026-02-10,169566,"E  ",E32 OY,36.00,42.14,2000
5031710-1,Innovative Integrated Solutions,2026-01-29,177594,"E  ",E32 OY,36.00,42.14,2000
5031563-1,Innovative Integrated Solutions,2026-01-13,187323,"B  ",B32 OY,24.12,52.12,2
5031604-1,Innovative Integrated Solutions,2026-01-16,172695,"E  ",E32 OY,36.00,42.14,6000
5031604-2,Innovative Integrated Solutions,2026-01-16,170025,"E  ",E32 OY,36.00,42.14,4000
5031604-3,Innovative Integrated Solutions,2026-01-16,170026,"E  ",E32 OY,36.00,42.14,3000
5031604-4,Innovative Integrated Solutions,2026-01-16,170030,"E  ",E32 OY,36.00,42.14,1000
5031604-5,Innovative Integrated Solutions,2026-01-16,169571,"E  ",E32 OY,36.00,42.14,9000
5031604-6,Innovative Integrated Solutions,2026-01-16,170701,"E  ",E32 OY,36.00,42.14,1000
5031604-7,Innovative Integrated Solutions,2026-01-16,181949,"E  ",E32 OY,36.00,42.14,5000
5031604-8,Innovative Integrated Solutions,2026-01-16,169569,"E  ",E32 OY,36.00,42.14,1000
5031605-1,Innovative Integrated Solutions,2026-01-16,168585,"E  ",E32 OY,39.06,42.14,12000
5031605-2,Innovative Integrated Solutions,2026-01-16,168652,"E  ",E32 OY,39.06,42.14,4000
5031605-3,Innovative Integrated Solutions,2026-01-16,168584,"E  ",E32 OY,39.06,42.14,4000
5031605-4,Innovative Integrated Solutions,2026-01-16,168583,"E  ",E32 OY,39.06,42.14,3000
5031605-5,Innovative Integrated Solutions,2026-01-16,168586,"E  ",E32 OY,39.06,42.14,4000
5031605-6,Innovative Integrated Solutions,2026-01-16,172435,"E  ",E32 OY,39.06,42.14,2000
5031606-1,Innovative Integrated Solutions,2026-01-16,175175,"B  ",B32 OY,24.12,52.12,4000
5031606-2,Innovative Integrated Solutions,2026-01-16,175174,"B  ",B32 OY,24.12,52.12,5000
5031606-3,Innovative Integrated Solutions,2026-01-16,175173,"B  ",B32 OY,24.12,52.12,8000
5031606-4,Innovative Integrated Solutions,2026-01-16,181617,"B  ",B32 OY,24.12,52.12,2000
5031606-5,Innovative Integrated Solutions,2026-01-16,173728,"B  ",B32 OY,24.12,52.12,3000
5031606-6,Innovative Integrated Solutions,2026-01-16,187323,"B  ",B32 OY,24.12,52.12,5000
5031273-1,Innovative Integrated Solutions,2025-12-05,175175,"B  ",B32 OY,24.12,52.12,2000
5031273-2,Innovative Integrated Solutions,2025-12-05,175174,"B  ",B32 OY,24.12,52.12,1000
5031273-3,Innovative Integrated Solutions,2025-12-05,175173,"B  ",B32 OY,24.12,52.12,5000
5031273-4,Innovative Integrated Solutions,2025-12-05,181618,"B  ",B32 OY,24.12,52.12,4000
5031275-1,Innovative Integrated Solutions,2025-12-05,170025,"E  ",E32 OY,36.00,42.14,4000
5031275-2,Innovative Integrated Solutions,2025-12-05,170029,"E  ",E32 OY,36.00,42.14,1000
5031275-3,Innovative Integrated Solutions,2025-12-05,169571,"E  ",E32 OY,36.00,42.14,5000
5031275-4,Innovative Integrated Solutions,2025-12-05,169572,"E  ",E32 OY,36.00,42.14,2000
5031275-5,Innovative Integrated Solutions,2025-12-05,170024,"E  ",E32 OY,36.00,42.14,5000
5031275-6,Innovative Integrated Solutions,2025-12-05,181949,"E  ",E32 OY,36.00,42.14,4000
5031275-7,Innovative Integrated Solutions,2025-12-05,169566,"E  ",E32 OY,36.00,42.14,1000
5031276-1,Innovative Integrated Solutions,2025-12-05,168652,"E  ",E32 OY,39.06,42.14,6000
5031276-2,Innovative Integrated Solutions,2025-12-05,168585,"E  ",E32 OY,39.06,42.14,3000
5031276-3,Innovative Integrated Solutions,2025-12-05,168586,"E  ",E32 OY,39.06,42.14,2000
5030990-1,Brand Blvd,2025-11-07,163593,"E  ",E32 Coated White 2S,20.09,46.02,500
5031423-1,Brand Blvd,2025-12-23,159069,"B  ",B32 Coated White 2S,32.00,34.11,500
5031900-1,Brand Blvd,2026-02-18,185089,"B  ",B32 Coated White 2S,26.10,24.10,500
5031909-1,Lama Cutting Inc,2026-02-19,150641,"E  ",E32 Coated White 2S,43.00,41.00,105
5031696-1,Lama Cutting Inc,2026-01-27,168059,"B  ",B32 Coated White 1S,39.00,87.00,360
5031828-1,Lama Cutting Inc,2026-02-10,150641,"E  ",E32 Coated White 2S,43.00,41.00,210
5031138-1,Lama Cutting Inc,2025-11-20,156395,"B  ",B32 Coated White 2S,39.00,87.00,155
5030974-1,Instabox Alberta Inc,2025-11-06,185655,"E  ",E32 Coated White 2S,42.10,37.00,1000
5030974-2,Instabox Alberta Inc,2025-11-06,185656,"E  ",E32 Coated White 2S,47.06,41.00,1000
5031527-1,Instabox Alberta Inc,2026-01-09,185655,"E  ",E32 Coated White 2S,42.10,37.00,2000
5031527-2,Instabox Alberta Inc,2026-01-09,185656,"E  ",E32 Coated White 2S,47.06,41.00,500
5030980-1,Falcon Retail,2025-11-06,165210,"E  ",E32 OY,35.12,45.02,1150
5030980-2,Falcon Retail,2025-11-06,165211,"E  ",E32 OY,35.12,45.02,1250
5030980-3,Falcon Retail,2025-11-06,165212,"E  ",E32 OY,35.12,45.02,1450
5030980-4,Falcon Retail,2025-11-06,165213,"E  ",E32 OY,35.12,45.02,1150
5031635-1,Royal Meats,2026-01-20,140580,"C  ",C26 K,23.04,56.11,1000
5031655-1,J & D Peters,2026-01-21,187454,"C  ",C32 K,14.10,50.02,2800
5031753-1,Digital Impact LLC,2026-02-03,184114,"E  ",E32 Coated White 2S,28.14,47.10,1000
5031619-1,Cotton Candy,2026-01-16,187273,"B  ",B32 OY 2S,32.12,29.08,250
5031380-1,Cotton Candy,2025-12-18,186938,"B  ",B32 OY 2S,34.02,31.07,1
5031054-1,Cotton Candy,2025-11-13,185802,"B  ",B32 OY 2S,34.02,31.07,250
5031902-1,Cotton Candy,2026-02-19,185657,"B  ",B32 Coated White 2S,34.02,31.07,1
5031112-1,More Display Co,2025-11-18,184556,"B  ",B32 Coated White 1S,26.08,26.06,1524
5031531-1,Maple Lodge Hatcheries Ltd,2026-01-09,169407,"B  ",B40 K,24.00,37.00,2400
5031415-1,Moyy Creative,2025-12-23,167926,"E  ",E 200# Kemi 2S,20.00,32.01,100
5031415-2,Moyy Creative,2025-12-23,167927,"E  ",E 200# Kemi 2S,28.05,8.03,100
5031415-3,Moyy Creative,2025-12-23,170011,N/A,Foam Core White,9.08,12.00,50
5031415-4,Moyy Creative,2025-12-23,172714,N/A,"EagleCell White/Kraft/White 1/4""",48.00,48.00,50
5031638-1,Moyy Creative,2026-01-20,155266,"B  ",B32 Coated White 2S,48.00,48.00,5
5031638-2,Moyy Creative,2026-01-20,155286,"B  ",B32 Coated White 2S,48.00,48.00,10
5031638-3,Moyy Creative,2026-01-20,155287,"B  ",B32 Coated White 2S,48.00,48.00,10
5031659-1,Moyy Creative,2026-01-22,187503,"E  ",E32 Coated White 2S,16.02,4.04,50
5031108-1,Moyy Creative,2025-11-18,151162,"B  ",B32 Coated White 2S,48.00,48.00,50
5031108-2,Moyy Creative,2025-11-18,151163,"C  ",C40 OY 2S,48.00,96.00,50
5031033-1,Moyy Creative,2025-11-12,185478,"E  ",E32 Coated White 2S,12.02,6.00,60
5031033-2,Moyy Creative,2025-11-12,186186,"E  ",E32 Coated White 2S,12.02,6.00,60
5030934-1,Moyy Creative,2025-11-03,157009,"B  ",B32 OY 2S,48.00,96.00,50
5030934-2,Moyy Creative,2025-11-03,151168,"C  ",Corroplast 4MM White,48.00,96.00,50
5030934-3,Moyy Creative,2025-11-03,162490,"E  ",E 200# Kemi 2S,48.00,48.00,50
5031754-1,Pacific Group Displays,2026-02-03,186817,"E  ",E32 Coated White 2S,32.06,36.05,250
5031754-2,Pacific Group Displays,2026-02-03,186733,"E  ",E32 Coated White 2S,16.01,16.05,750
5031746-2,True North Foods,2026-02-03,124680,N/A,Not Applicable,0.00,0.00,14
5031537-1,Skyline Alberta,2026-01-12,186765,"E  ",E32 Coated White 2S,15.02,16.00,400
5031206-1,Tom & Sawyer,2025-11-27,184203,"C  ",C40 OY,14.00,32.02,5000
5031887-1,Tom & Sawyer,2026-02-17,184119,"C  ",C40 K,22.08,46.02,1000
5031786-1,Tourism Kingston,2026-02-06,187825,"B  ",B32 OY 2S,27.10,30.10,150
5031786-2,Tourism Kingston,2026-02-06,187862,"B  ",B32 OY 2S,27.10,30.10,150
5031815-1,VPC Group,2026-02-10,186725,"C  ",C44 Coated White 1S,46.01,70.06,1400
5031535-1,VPC Group,2026-01-12,186724,"C  ",C44 Coated White 1S,46.01,70.06,6400
5031535-2,VPC Group,2026-01-12,186725,"C  ",C44 Coated White 1S,46.01,70.06,600
5031513-1,VPC Group,2026-01-08,186955,N/A,Not Applicable,0.00,0.00,4224
5031136-1,VPC Group,2025-11-20,186121,"C  ",C40 Coated White 1S,46.01,70.06,825
5031136-2,VPC Group,2025-11-20,186356,"C  ",C40 Coated White 1S,46.01,70.06,1400
5031136-3,VPC Group,2025-11-20,186357,"C  ",C40 Coated White 1S,46.01,70.06,275
5031136-4,VPC Group,2025-11-20,186225,"C  ",C32 K,31.14,70.06,2500
5031309-1,VPC Group,2025-12-09,181621,"C  ",C44 Coated White 1S,39.01,60.09,10
5031309-2,VPC Group,2025-12-09,186724,"C  ",C44 Coated White 1S,46.01,70.06,10
5031309-3,VPC Group,2025-12-09,186725,"C  ",C44 Coated White 1S,46.01,70.06,10
5031310-1,VPC Group,2025-12-09,181621,"C  ",C44 Coated White 1S,39.01,60.09,3500
5031310-2,VPC Group,2025-12-09,186724,"C  ",C44 Coated White 1S,46.01,70.06,12895
5031310-3,VPC Group,2025-12-09,186725,"C  ",C44 Coated White 1S,46.01,70.06,1575
5031901-1,VPC Group,2026-02-18,181621,"C  ",C44 Coated White 1S,39.01,60.09,500
5031492-1,McMaster University,2026-01-07,158528,"C  ",C44 K,33.11,38.15,1100
5031492-2,McMaster University,2026-01-07,141376,"DW ",BC42 K,29.00,21.05,2200
5031492-3,McMaster University,2026-01-07,141377,"DW ",BC42 K,22.00,26.12,2200
5031032-1,Luv2Pak - Progress Luv2pak International,2025-11-12,171720,"B  ",B32 OY,33.06,44.08,1250
5031032-2,Luv2Pak - Progress Luv2pak International,2025-11-12,171721,"B  ",B32 OY,47.12,47.12,900
5031051-1,Luv2Pak - Progress Luv2pak International,2025-11-13,171720,"B  ",B32 OY,33.06,44.08,1250
